ID,Run,Sequence_Length,Graph_Type,MSE,Predicted_Values,True_Values,Rescaled_Errors,Normalized_Errors
45,4,5,gnn_learned,2358.472,"[1661.5297145843506, 6401.418273925781, 77.29488563537598, 2229.9977703094482, 8333.196754455566, 8214.834411621094, 8068.60481262207, 1733.6750030517578, 2565.511875152588, -67.16798007488251]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5467.470285415649, -1790.5817260742188, -4104.705114364624, 1182.9977703094482, 7123.196754455566, 2295.8344116210938, 1033.6048126220703, -433.3249969482422, -5292.488124847412, -9083.167980074883]","[-55.22697448730469, -19.462844848632812, -43.207420349121094, 12.452608108520508, 76.59351348876953, 23.66839599609375, 10.880050659179688, -4.609840393066406, -54.56173324584961, -92.68538665771484]"
45,5,5,gnn_learned,2330.4468,"[1619.6373863220215, 6333.585540771484, 105.61318469047546, 2064.0237350463867, 8572.329475402832, 7937.0539474487305, 8034.369964599609, 1373.8197784423828, 3054.413055419922, -24.20901495218277]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5509.3626136779785, -1858.4144592285156, -4076.3868153095245, 1017.0237350463867, 7362.329475402832, 2018.0539474487305, 999.3699645996094, -793.1802215576172, -4803.586944580078, -9040.209014952183]","[-55.65012741088867, -20.200157165527344, -42.90933609008789, 10.705513000488281, 79.16483306884766, 20.80467987060547, 10.519683837890625, -8.438087463378906, -49.521514892578125, -92.24703216552734]"
45,6,5,gnn_learned,2243.2961,"[1536.8520994186401, 5962.716156005859, 62.88856488466263, 2118.1332988739014, 7877.639938354492, 7370.412971496582, 7454.2315673828125, 1654.5744247436523, 2735.691104888916, 9.546997860074043]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5592.14790058136, -2229.2838439941406, -4119.111435115337, 1071.1332988739014, 6667.639938354492, 1451.412971496582, 419.2315673828125, -512.4255752563477, -5122.308895111084, -9006.453002139926]","[-56.48634338378906, -24.231346130371094, -43.359066009521484, 11.275087356567383, 71.69505310058594, 14.963020324707031, 4.4129638671875, -5.451335906982422, -52.807308197021484, -91.90258026123047]"
45,7,5,gnn_learned,2348.9934,"[1982.6052227020264, 6463.8330078125, 52.345337092876434, 2756.045810699463, 8884.51294708252, 8259.349235534668, 8144.6855545043945, 2089.169876098633, 3201.648105621338, 40.539783000946045]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5146.394777297974, -1728.1669921875, -4129.654662907124, 1709.045810699463, 7674.5129470825195, 2340.349235534668, 1109.6855545043945, -77.83012390136719, -4656.351894378662, -8975.460216999054]","[-51.983787536621094, -18.784423828125, -43.47005081176758, 17.98995590209961, 82.52164459228516, 24.12731170654297, 11.680900573730469, -0.8279800415039062, -48.00362777709961, -91.5863265991211]"
45,8,5,gnn_learned,2228.3303,"[1489.740200996399, 6346.422668457031, 8.117294542491436, 2004.8092765808105, 7792.163124084473, 7773.266540527344, 7413.705520629883, 1943.0039710998535, 2765.9125785827637, 6.310472264885902]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5639.259799003601, -1845.5773315429688, -4173.882705457509, 957.8092765808105, 6582.163124084473, 1854.2665405273438, 378.7055206298828, -223.99602890014648, -5092.087421417236, -9009.689527735114]","[-56.96221923828125, -20.060623168945312, -43.93560791015625, 10.082202911376953, 70.77594757080078, 19.11614990234375, 3.9863739013671875, -2.382936477661133, -52.49574661254883, -91.93560791015625]"
45,9,5,gnn_learned,2287.556,"[1958.294813156128, 6945.8980712890625, 28.070932745933533, 2630.6012649536133, 8726.325248718262, 8265.119415283203, 8454.657554626465, 2031.187240600586, 3492.617763519287, 30.593518555164337]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5170.705186843872, -1246.1019287109375, -4153.9290672540665, 1583.6012649536133, 7516.325248718262, 2346.119415283203, 1419.6575546264648, -135.81275939941406, -4365.382236480713, -8985.406481444836]","[-52.229347229003906, -13.544586181640625, -43.72557067871094, 16.66948699951172, 80.8207015991211, 24.186798095703125, 14.943763732910156, -1.4448165893554688, -45.00394058227539, -91.68782043457031]"
45,10,5,gnn_learned,2429.8374,"[1767.979148864746, 7212.731903076172, 146.06310558319092, 2651.9706840515137, 9223.899230957031, 8646.181434631348, 8710.141830444336, 2268.636173248291, 3236.5111808776855, 53.19295811653137]","[7129.0, 8192.0, 4182.0, 1047.0, 1210.0, 5919.0, 7035.0, 2167.0, 7858.0, 9016.0]","[-5361.020851135254, -979.2680969238281, -4035.936894416809, 1604.9706840515137, 8013.899230957031, 2727.1814346313477, 1675.141830444336, 101.63617324829102, -4621.488819122314, -8962.807041883469]","[-54.15172576904297, -10.644218444824219, -42.48354721069336, 16.894428253173828, 86.17095947265625, 28.115272521972656, 17.633071899414062, 1.0812358856201172, -47.64421463012695, -91.45721435546875]"
46,1,5,gnn_learned,1587.9302,"[5445.6851806640625, 6694.988327026367, 3292.6813049316406, 7850.8267822265625, 3598.0216064453125, 5959.267414093018, 485.28756046295166, 6269.173812866211, 7029.685035705566, 7098.392684936523]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[354.6851806640625, 3402.988327026367, -5545.318695068359, 4350.8267822265625, -5042.9783935546875, 5766.267414093018, -598.7124395370483, 3869.173812866211, 2081.6850357055664, -1922.6073150634766]","[3.6946372985839844, 36.202003479003906, -58.99275207519531, 47.291595458984375, -52.53102493286133, 60.69755172729492, -6.652360439300537, 38.69173812866211, 21.460670471191406, -19.820693969726562]"
46,2,5,gnn_learned,1324.4226,"[5819.0716552734375, 5400.271934509277, 3581.492561340332, 7168.140625, 3504.5927734375, 5239.940231323242, 585.1359882354736, 5920.326232910156, 6408.360931396484, 6302.934516906738]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[728.0716552734375, 2108.2719345092773, -5256.507438659668, 3668.140625, -5136.4072265625, 5046.940231323242, -498.86401176452637, 3520.3262329101562, 1460.3609313964844, -2718.0654830932617]","[7.584079742431641, 22.428424835205078, -55.920291900634766, 39.87109375, -53.504241943359375, 53.12568664550781, -5.542933464050293, 35.20326232910156, 15.055267333984375, -28.02129364013672]"
46,3,5,gnn_learned,1394.5491,"[5389.196044921875, 5845.697265625, 3288.142738342285, 7068.812744140625, 3496.1014404296875, 5421.347091674805, 730.1546611785889, 5878.485107421875, 6603.872856140137, 6295.892189025879]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[298.196044921875, 2553.697265625, -5549.857261657715, 3568.812744140625, -5144.8985595703125, 5228.347091674805, -353.84533882141113, 3478.485107421875, 1655.8728561401367, -2725.107810974121]","[3.1062088012695312, 27.1669921875, -59.04103469848633, 38.79144287109375, -53.59269332885742, 55.03523254394531, -3.931614875793457, 34.78485107421875, 17.07085418701172, -28.093894958496094]"
46,4,5,gnn_learned,1379.2771,"[5297.1683349609375, 5715.214462280273, 3378.2155532836914, 7281.274963378906, 3334.863525390625, 5233.817184448242, 467.6446762084961, 5831.954574584961, 6467.878814697266, 6418.294448852539]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[206.1683349609375, 2423.2144622802734, -5459.784446716309, 3781.2749633789062, -5306.136474609375, 5040.817184448242, -616.3553237915039, 3431.954574584961, 1519.8788146972656, -2602.705551147461]","[2.1475868225097656, 25.77887725830078, -58.08281326293945, 41.10081481933594, -55.272254943847656, 53.06123352050781, -6.848392486572266, 34.31954574584961, 15.668853759765625, -26.832015991210938]"
46,5,5,gnn_learned,1359.6962,"[5601.169189453125, 5820.552452087402, 3282.634925842285, 7282.510314941406, 3361.947021484375, 5073.226001739502, 444.2517795562744, 5498.511505126953, 6526.762474060059, 6411.7087326049805]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[510.169189453125, 2528.5524520874023, -5555.365074157715, 3782.5103149414062, -5279.052978515625, 4880.226001739502, -639.7482204437256, 3098.511505126953, 1578.7624740600586, -2609.2912673950195]","[5.314262390136719, 26.899494171142578, -59.09962844848633, 41.11424255371094, -54.990135192871094, 51.37080001831055, -7.10831356048584, 30.98511505126953, 16.275901794433594, -26.89990997314453]"
46,6,5,gnn_learned,1503.7039,"[5694.9345703125, 5919.511276245117, 3535.3162231445312, 8144.808166503906, 3414.4583740234375, 5547.014148712158, 477.25483798980713, 5978.072738647461, 6155.085784912109, 6169.661643981934]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[603.9345703125, 2627.511276245117, -5302.683776855469, 4644.808166503906, -5226.5416259765625, 5354.014148712158, -606.7451620101929, 3578.072738647461, 1207.0857849121094, -2851.3383560180664]","[6.290985107421875, 27.952247619628906, -56.411529541015625, 50.48704528808594, -54.44314193725586, 56.3580436706543, -6.741612911224365, 35.78072738647461, 12.444183349609375, -29.395240783691406]"
46,7,5,gnn_learned,1387.0183,"[5371.96142578125, 5720.576690673828, 3530.0587005615234, 7312.4212646484375, 3288.606689453125, 5343.838871002197, 687.7122869491577, 5921.323394775391, 6568.536148071289, 6451.686302185059]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[280.96142578125, 2428.576690673828, -5307.941299438477, 3812.4212646484375, -5352.393310546875, 5150.838871002197, -396.2877130508423, 3521.3233947753906, 1620.536148071289, -2569.3136978149414]","[2.9266815185546875, 25.835922241210938, -56.46746063232422, 41.439361572265625, -55.75409698486328, 54.219356536865234, -4.403196811676025, 35.213233947753906, 16.706558227539062, -26.487770080566406]"
46,8,5,gnn_learned,1386.2615,"[5120.4378662109375, 5657.742088317871, 3315.570999145508, 6927.908966064453, 3062.021728515625, 5217.4415855407715, 417.31098556518555, 5584.145355224609, 6276.869361877441, 6018.064361572266]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[29.4378662109375, 2365.742088317871, -5522.429000854492, 3427.908966064453, -5578.978271484375, 5024.4415855407715, -666.6890144348145, 3184.1453552246094, 1328.8693618774414, -3002.9356384277344]","[0.3066444396972656, 25.167469024658203, -58.749244689941406, 37.25988006591797, -58.114356994628906, 52.888858795166016, -7.407655715942383, 31.841453552246094, 13.699684143066406, -30.958099365234375]"
46,9,5,gnn_learned,1474.4163,"[5413.974609375, 5781.358772277832, 2987.7342376708984, 7309.4114990234375, 2942.1874389648438, 5302.668846130371, 509.3203248977661, 5503.013610839844, 6368.854034423828, 6262.851860046387]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[322.974609375, 2489.358772277832, -5850.265762329102, 3809.4114990234375, -5698.812561035156, 5109.668846130371, -574.6796751022339, 3103.0136108398438, 1420.8540344238281, -2758.1481399536133]","[3.36431884765625, 26.482540130615234, -62.23686981201172, 41.406646728515625, -59.362632751464844, 53.785987854003906, -6.385329723358154, 31.030136108398438, 14.647979736328125, -28.43451690673828]"
46,10,5,gnn_learned,1430.3241,"[5138.55029296875, 5777.209266662598, 3222.714157104492, 7519.066802978516, 3037.5888671875, 5356.808670043945, 669.2339267730713, 5200.291061401367, 6290.8082275390625, 6331.91788482666]","[5091.0, 3292.0, 8838.0, 3500.0, 8641.0, 193.0, 1084.0, 2400.0, 4948.0, 9021.0]","[47.55029296875, 2485.2092666625977, -5615.285842895508, 4019.0668029785156, -5603.4111328125, 5163.808670043945, -414.7660732269287, 2800.291061401367, 1342.8082275390625, -2689.08211517334]","[0.4953155517578125, 26.438396453857422, -59.737083435058594, 43.685508728027344, -58.368865966796875, 54.35588073730469, -4.608511924743652, 28.002910614013672, 13.8433837890625, -27.722496032714844]"
47,1,5,gnn_learned,1300.6664,"[1007.0041160583496, 784.3538546562195, 748.5021443367004, 3120.610683441162, 7559.537582397461, 7003.625244140625, 3671.569969177246, 8119.599250793457, 5467.193168640137, 2846.2058143615723]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[534.0041160583496, 91.35385465621948, -1533.4978556632996, 1436.610683441162, 5487.537582397461, 5272.625244140625, -4562.430030822754, 4980.599250793457, 2821.1931686401367, -1806.7941856384277]","[5.68089485168457, 0.9227662086486816, -16.14208221435547, 14.511219024658203, 58.37805938720703, 54.923179626464844, -46.5554084777832, 52.42736053466797, 28.78768539428711, -18.250446319580078]"
47,2,5,gnn_learned,1169.9031,"[1254.7892513275146, 1054.9702606201172, 1050.5358095169067, 3193.0328330993652, 7466.720184326172, 6686.51806640625, 3562.5188751220703, 7409.6867599487305, 5420.926315307617, 3389.5717163085938]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[781.7892513275146, 361.9702606201172, -1231.4641904830933, 1509.0328330993652, 5394.720184326172, 4955.51806640625, -4671.48112487793, 4270.6867599487305, 2774.926315307617, -1263.4282836914062]","[8.316906929016113, 3.6562652587890625, -12.962780952453613, 15.242755889892578, 57.39064025878906, 51.61997985839844, -47.668174743652344, 44.95459747314453, 28.315574645996094, -12.76190185546875]"
47,3,5,gnn_learned,1246.3295,"[1196.791555404663, 1084.7593116760254, 1078.9225788116455, 3079.0633430480957, 8022.111358642578, 6887.9853515625, 4502.771797180176, 8012.5271072387695, 5727.123977661133, 3841.834384918213]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[723.7915554046631, 391.7593116760254, -1203.0774211883545, 1395.0633430480957, 5950.111358642578, 5156.9853515625, -3731.228202819824, 4873.5271072387695, 3081.123977661133, -811.1656150817871]","[7.6999101638793945, 3.957164764404297, -12.663972854614258, 14.091548919677734, 63.29905700683594, 53.718597412109375, -38.07375717163086, 51.30028533935547, 31.440040588378906, -8.193592071533203]"
47,4,5,gnn_learned,1286.4136,"[1411.7668380737305, 1096.088773727417, 1262.143141746521, 3216.5656509399414, 7675.617599487305, 7497.952880859375, 4307.632751464844, 7865.375389099121, 5687.361572265625, 3299.1848945617676]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[938.7668380737305, 403.088773727417, -1019.856858253479, 1532.5656509399414, 5603.617599487305, 5766.952880859375, -3926.3672485351562, 4726.375389099121, 3041.361572265625, -1353.8151054382324]","[9.986881256103516, 4.071603775024414, -10.735335350036621, 15.480461120605469, 59.612953186035156, 60.072425842285156, -40.064971923828125, 49.751319885253906, 31.0343017578125, -13.67490005493164]"
47,5,5,gnn_learned,1133.4617,"[1047.4695053100586, 982.8952703475952, 843.8337821960449, 2461.552240371704, 7260.1011962890625, 6678.862060546875, 3931.7684478759766, 7798.836540222168, 5176.011924743652, 2951.1916465759277]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[574.4695053100586, 289.8952703475952, -1438.166217803955, 777.5522403717041, 5188.1011962890625, 4947.862060546875, -4302.231552124023, 4659.836540222168, 2530.0119247436523, -1701.8083534240723]","[6.111377716064453, 2.9282350540161133, -15.138591766357422, 7.854063034057617, 55.19256591796875, 51.54022979736328, -43.90032196044922, 49.05091094970703, 25.816448211669922, -17.189983367919922]"
47,6,5,gnn_learned,1260.9436,"[1139.060733795166, 1020.526328086853, 853.2292671203613, 3010.764430999756, 7616.154739379883, 7226.04638671875, 4189.5081787109375, 8125.660690307617, 5408.6680908203125, 3506.526191711426]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[666.060733795166, 327.526328086853, -1428.7707328796387, 1326.7644309997559, 5544.154739379883, 5495.04638671875, -4044.4918212890625, 4986.660690307617, 2762.6680908203125, -1146.4738082885742]","[7.085752487182617, 3.308346748352051, -15.039691925048828, 13.401660919189453, 58.980369567871094, 57.24006652832031, -41.27032470703125, 52.49116516113281, 28.19049072265625, -11.580543518066406]"
47,7,5,gnn_learned,1098.583,"[1131.7729225158691, 811.4414920806885, 730.7421011924744, 2756.0336589813232, 6848.10319519043, 6534.15087890625, 3407.9841232299805, 7420.2158203125, 5108.981605529785, 2725.984245300293]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[658.7729225158691, 118.44149208068848, -1551.2578988075256, 1072.0336589813232, 4776.10319519043, 4803.15087890625, -4826.0158767700195, 4281.2158203125, 2462.981605529785, -1927.015754699707]","[7.008222579956055, 1.1963787078857422, -16.329030990600586, 10.828622817993164, 50.809608459472656, 50.03282165527344, -49.245059967041016, 45.0654296875, 25.132465362548828, -19.464805603027344]"
47,8,5,gnn_learned,1157.4242,"[989.9343795776367, 628.8763475418091, 677.2813172340393, 2517.4521713256836, 7403.97917175293, 7115.25439453125, 4016.090751647949, 7398.467697143555, 5320.797668457031, 3196.2591705322266]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[516.9343795776367, -64.12365245819092, -1604.7186827659607, 833.4521713256836, 5331.97917175293, 5384.25439453125, -4217.909248352051, 4259.467697143555, 2674.7976684570312, -1456.7408294677734]","[5.499301910400391, -0.6477136611938477, -16.891775131225586, 8.418708801269531, 56.723182678222656, 56.08598327636719, -43.03989028930664, 44.83650207519531, 27.293853759765625, -14.714553833007812]"
47,9,5,gnn_learned,1255.4694,"[1071.2667694091797, 801.5511789321899, 792.8132839202881, 3276.3227615356445, 7639.271057128906, 6875.931884765625, 3866.0764770507812, 7907.085021972656, 5411.185157775879, 2863.244665145874]","[473.0, 693.0, 2282.0, 1684.0, 2072.0, 1731.0, 8234.0, 3139.0, 2646.0, 4653.0]","[598.2667694091797, 108.55117893218994, -1489.186716079712, 1592.3227615356445, 5567.271057128906, 5144.931884765625, -4367.923522949219, 4768.085021972656, 2765.185157775879, -1789.755334854126]","[6.364540100097656, 1.0964765548706055, -15.675649642944336, 16.084068298339844, 59.226287841796875, 53.593040466308594, -44.570648193359375, 50.19036865234375, 28.216175079345703, -18.078336715698242]"
